42354;Gomphotherium Boots of Casting;Gomphotheriumleder-Stiefel der Magie;Bottes d'incantateur en cuir de gomphotherium;ゴンフォテリウム・キャスターブーツ
42355;White Gold Earrings of Fending;Weißgold-Ohrringe der Verteidigung;Boucles d'oreilles de protecteur en or blanc;ホワイトゴールド・ディフェンダーイヤリング
42356;White Gold Earrings of Slaying;Weißgold-Ohrringe des Schlachtens;Boucles d'oreilles d'attaquant en or blanc;ホワイトゴールド・アタッカーイヤリング
42357;White Gold Earrings of Aiming;Weißgold-Ohrringe des Zielens;Boucles d'oreilles de pisteur en or blanc;ホワイトゴールド・レンジャーイヤリング
42358;White Gold Earrings of Healing;Weißgold-Ohrringe der Heilung;Boucles d'oreilles de soigneur en or blanc;ホワイトゴールド・ヒーラーイヤリング
42359;White Gold Earrings of Casting;Weißgold-Ohrringe der Magie;Boucles d'oreilles d'incantateur en or blanc;ホワイトゴールド・キャスターイヤリング
42360;White Gold Choker of Fending;Weißgold-Halsberge der Verteidigung;Ras de cou de protecteur en or blanc;ホワイトゴールド・ディフェンダーチョーカー
42361;White Gold Choker of Slaying;Weißgold-Halsberge des Schlachtens;Ras de cou d'attaquant en or blanc;ホワイトゴールド・アタッカーチョーカー
42362;White Gold Choker of Aiming;Weißgold-Halsberge des Zielens;Ras de cou de pisteur en or blanc;ホワイトゴールド・レンジャーチョーカー
42363;White Gold Choker of Healing;Weißgold-Halsberge der Heilung;Ras de cou de soigneur en or blanc;ホワイトゴールド・ヒーラーチョーカー
42364;White Gold Choker of Casting;Weißgold-Halsberge der Magie;Ras de cou d'incantateur en or blanc;ホワイトゴールド・キャスターチョーカー
42365;White Gold Amulet of Fending;Weißgold-Amulett der Verteidigung;Amulette de protecteur en or blanc;ホワイトゴールド・ディフェンダーアミュレット
42366;White Gold Amulet of Slaying;Weißgold-Amulett des Schlachtens;Amulette d'attaquant en or blanc;ホワイトゴールド・アタッカーアミュレット
42367;White Gold Amulet of Aiming;Weißgold-Amulett des Zielens;Amulette de pisteur en or blanc;ホワイトゴールド・レンジャーアミュレット
42368;White Gold Amulet of Healing;Weißgold-Amulett der Heilung;Amulette de soigneur en or blanc;ホワイトゴールド・ヒーラーアミュレット
42369;White Gold Amulet of Casting;Weißgold-Amulett der Magie;Amulette d'incantateur en or blanc;ホワイトゴールド・キャスターアミュレット
42370;White Gold Ring of Fending;Weißgold-Ring der Verteidigung;Bague de protecteur en or blanc;ホワイトゴールド・ディフェンダーリング
42371;White Gold Ring of Slaying;Weißgold-Ring des Schlachtens;Bague d'attaquant en or blanc;ホワイトゴールド・アタッカーリング
42372;White Gold Ring of Aiming;Weißgold-Ring des Zielens;Bague de pisteur en or blanc;ホワイトゴールド・レンジャーリング
42373;White Gold Ring of Healing;Weißgold-Ring der Heilung;Bague de soigneur en or blanc;ホワイトゴールド・ヒーラーリング
42374;White Gold Ring of Casting;Weißgold-Ring der Magie;Bague d'incantateur en or blanc;ホワイトゴールド・キャスターリング
42452;Ra'Kaznar Katzbalger;Ra'Kaznar-Katzbalger;Katzbalger de Ra'Kaznar;カザナル・カッツバルゲル
42453;Ra'Kaznar Tonfas;Ra'Kaznar-Tonfas;Tonfas de Ra'Kaznar;カザナル・トンファー
42454;Ra'Kaznar Labrys;Ra'Kaznar-Labrys;Labrys de Ra'Kaznar;カザナル・ラブリュス
42455;Claro Walnut Spear;Clarowalnuss-Speer;Hast en noyer noir;クラロウォルナット・スピア
42456;Ra'Kaznar Bow;Ra'Kaznar-Bogen;Arc de Ra'Kaznar;カザナル・ボウ
42457;Claro Walnut Cane;Clarowalnuss-Stock;Canne en noyer noir;クラロウォルナット・ケーン
42458;Ra'Kaznar Rod;Ra'Kaznar-Stab;Sceptre de Ra'Kaznar;カザナル・ロッド
42459;Book of Ra'Kaznar;Ra'Kaznar-Grimoire;Livre de Ra'Kaznar;ブック・オブ・カザナル
42460;Word of Ra'Kaznar;Ra'Kaznar-Kodex;Parole de Ra'Kaznar;ワード・オブ・カザナル
42461;Ra'Kaznar Daggers;Ra'Kaznar-Dolche;Dagues de Ra'Kaznar;カザナル・ダガー
42462;Ra'Kaznar Greatsword;Ra'Kaznar-Großschwert;Grande épée de Ra'Kaznar;カザナル・グレートソード
42463;Ra'Kaznar Blunderbuss;Ra'Kaznar-Espingole;Tromblon de Ra'Kaznar;カザナル・ブランダーバス
42464;Ra'Kaznar Orrery;Ra'Kaznar-Orrery;Planétaire de Ra'Kaznar;カザナル・オーラリー
42465;Ra'Kaznar Samurai Blade;Ra'Kaznar-Samuraiklinge;Lame de samouraï de Ra'Kaznar;カザナル・サムライブレード
42466;Ra'Kaznar Hanger;Ra'Kaznar-Degen;Ballante de Ra'Kaznar;カザナル・ハンガー
42467;Ra'Kaznar Gunblade;Ra'Kaznar-Revolverklinge;Pistolame de Ra'Kaznar;カザナル・ガンブレード
42468;Ra'Kaznar Chakrams;Ra'Kaznar-Chakrams;Chakrams de Ra'Kaznar;カザナル・チャクラム
42469;Ra'Kaznar War Scythe;Ra'Kaznar-Kriegssense;Faux de guerre de Ra'Kaznar;カザナル・ウォーサイズ
42470;Ra'Kaznar Wings;Ra'Kaznar-Schwingen;Ailes de Ra'Kaznar;カザナル・ウィング
42471;Ra'Kaznar Twinfangs;Ra'Kaznar-Zwillingsfänge;Crochets jumeaux de Ra'Kaznar;カザナル・ツインファング
42472;Claro Walnut Flat Brush;Clarowalnuss-Flachpinsel;Pinceau plat en noyer noir;クラロウォルナット・フラットブラシ
42473;Ra'Kaznar Shield;Ra'Kaznar-Schild;Bouclier de Ra'Kaznar;カザナル・シールド
42474;Ra'Kaznar Helm of Fending;Ra'Kaznar-Helm der Verteidigung;Casque de protecteur de Ra'Kaznar;カザナル・ディフェンダーヘルム
42475;Ra'Kaznar Armor of Fending;Ra'Kaznar-Rüstung der Verteidigung;Armure de protecteur de Ra'Kaznar;カザナル・ディフェンダーアーマー
42476;Ra'Kaznar Gauntlets of Fending;Ra'Kaznar-Panzerhandschuhe der Verteidigung;Gantelets de protecteur de Ra'Kaznar;カザナル・ディフェンダーガントレット
42477;Gargantuaskin Trousers of Fending;Gargantualeder-Hose der Verteidigung;Pantalon de protecteur en cuir de gargantua;ガルガンチュア・ディフェンダートラウザー
42478;Ra'Kaznar Greaves of Fending;Ra'Kaznar-Beinschienen der Verteidigung;Jambards de protecteur de Ra'Kaznar;カザナル・ディフェンダーグリーヴ
42479;Ra'Kaznar Helm of Maiming;Ra'Kaznar-Helm des Verstümmelns;Casque d'abatteur de Ra'Kaznar;カザナル・スレイヤーヘルム
42480;Ra'Kaznar Armor of Maiming;Ra'Kaznar-Rüstung des Verstümmelns;Armure d'abatteur de Ra'Kaznar;カザナル・スレイヤーアーマー
42481;Ra'Kaznar Gauntlets of Maiming;Ra'Kaznar-Panzerhandschuhe des Verstümmelns;Gantelets d'abatteur de Ra'Kaznar;カザナル・スレイヤーガントレット
42482;Gargantuaskin Trousers of Maiming;Gargantualeder-Hose des Verstümmelns;Pantalon d'abatteur en cuir de gargantua;ガルガンチュア・スレイヤートラウザー
42483;Ra'Kaznar Greaves of Maiming;Ra'Kaznar-Beinschienen des Verstümmelns;Jambards d'abatteur de Ra'Kaznar;カザナル・スレイヤーグリーヴ
42484;Black Star Headgear of Striking;Schwarzstern-Kopfbedeckung des Schlagens;Protège-tête d'agresseur en étoile sombre;ブラックスター・ストライカーヘッドギア
42485;Gargantuaskin Jacket of Striking;Gargantualeder-Jacke des Schlagens;Jaque d'agresseur en cuir de gargantua;ガルガンチュア・ストライカージャケット
42486;Ra'Kaznar Armguards of Striking;Ra'Kaznar-Armschützer des Schlagens;Garde-bras d'agresseur de Ra'Kaznar;カザナル・ストライカーアームガード
42487;Gargantuaskin Trousers of Striking;Gargantualeder-Hose des Schlagens;Pantalon d'agresseur en cuir de gargantua;ガルガンチュア・ストライカートラウザー
42488;Ra'Kaznar Greaves of Striking;Ra'Kaznar-Beinschienen des Schlagens;Jambards d'agresseur de Ra'Kaznar;カザナル・ストライカーグリーヴ
42489;Black Star Headgear of Aiming;Schwarzstern-Kopfbedeckung des Zielens;Protège-tête de pisteur en étoile sombre;ブラックスター・レンジャーヘッドギア
42490;Thunderyards Silk Tabard of Aiming;Donnersteppenseiden-Waffenrock des Zielens;Tabard de pisteur en soie des Prés fulgurants;サンダーヤードシルク・レンジャータバード
42491;Ra'Kaznar Gloves of Aiming;Ra'Kaznar-Handschuhe des Zielens;Gants de pisteur de Ra'Kaznar;カザナル・レンジャーグローブ
42492;Thunderyards Silk Trousers of Aiming;Donnersteppenseiden-Hose des Zielens;Pantalon de pisteur en soie des Prés fulgurants;サンダーヤードシルク・レンジャートラウザー
42493;Ra'Kaznar Greaves of Aiming;Ra'Kaznar-Beinschienen des Zielens;Jambards de pisteur de Ra'Kaznar;カザナル・レンジャーグリーヴ
42494;Black Star Visor of Scouting;Schwarzstern-Visier des Spähens;Visière d'éclaireur en étoile sombre;ブラックスター・スカウトバイザー
42495;Thunderyards Silk Tabard of Scouting;Donnersteppenseiden-Waffenrock des Spähens;Tabard d'éclaireur en soie des Prés fulgurants;サンダーヤードシルク・スカウトタバード
42496;Ra'Kaznar Gloves of Scouting;Ra'Kaznar-Handschuhe des Spähens;Gants d'éclaireur de Ra'Kaznar;カザナル・スカウトグローブ
42497;Thunderyards Silk Trousers of Scouting;Donnersteppenseiden-Hose des Spähens;Pantalon d'éclaireur en soie des Prés fulgurants;サンダーヤードシルク・スカウトトラウザー
42498;Ra'Kaznar Greaves of Scouting;Ra'Kaznar-Beinschienen des Spähens;Jambards d'éclaireur de Ra'Kaznar;カザナル・スカウトグリーヴ
42499;Black Star Mask of Healing;Schwarzstern-Maske der Heilung;Masque de soigneur en étoile sombre;ブラックスター・ヒーラーマスク
42500;Thunderyards Silk Coat of Healing;Donnersteppenseiden-Mantel der Heilung;Manteau de soigneur en soie des Prés fulgurants;サンダーヤードシルク・ヒーラーコート
42501;Thunderyards Silk Gloves of Healing;Donnersteppenseiden-Handschuhe der Heilung;Gants de soigneur en soie des Prés fulgurants;サンダーヤードシルク・ヒーラーグローブ
42502;Thunderyards Silk Trousers of Healing;Donnersteppenseiden-Hose der Heilung;Pantalon de soigneur en soie des Prés fulgurants;サンダーヤードシルク・ヒーラートラウザー
42503;Gargantuaskin Shoes of Healing;Gargantualeder-Schuhe der Heilung;Chaussures de soigneur en cuir de gargantua;ガルガンチュア・ヒーラーシューズ
42504;Black Star Mask of Casting;Schwarzstern-Maske der Magie;Masque d'incantateur en étoile sombre;ブラックスター・キャスターマスク
42505;Thunderyards Silk Coat of Casting;Donnersteppenseiden-Mantel der Magie;Manteau d'incantateur en soie des Prés fulgurants;サンダーヤードシルク・キャスターコート
42506;Thunderyards Silk Gloves of Casting;Donnersteppenseiden-Handschuhe der Magie;Gants d'incantateur en soie des Prés fulgurants;サンダーヤードシルク・キャスターグローブ
42507;Thunderyards Silk Trousers of Casting;Donnersteppenseiden-Hose der Magie;Pantalon d'incantateur en soie des Prés fulgurants;サンダーヤードシルク・キャスタートラウザー
42508;Gargantuaskin Shoes of Casting;Gargantualeder-Schuhe der Magie;Chaussures d'incantateur en cuir de gargantua;ガルガンチュア・キャスターシューズ
42509;Black Star Ear Cuff of Fending;Schwarzstern-Ohrring der Verteidigung;Bague d'oreille de protecteur en étoile sombre;ブラックスター・ディフェンダーイヤーカフ
42510;Black Star Ear Cuff of Slaying;Schwarzstern-Ohrring des Schlachtens;Bague d'oreille d'attaquant en étoile sombre;ブラックスター・アタッカーイヤーカフ
42511;Black Star Ear Cuff of Aiming;Schwarzstern-Ohrring des Zielens;Bague d'oreille de pisteur en étoile sombre;ブラックスター・レンジャーイヤーカフ
42512;Black Star Ear Cuff of Healing;Schwarzstern-Ohrring der Heilung;Bague d'oreille de soigneur en étoile sombre;ブラックスター・ヒーラーイヤーカフ
42513;Black Star Ear Cuff of Casting;Schwarzstern-Ohrring der Magie;Bague d'oreille d'incantateur en étoile sombre;ブラックスター・キャスターイヤーカフ
42514;Black Star Choker of Fending;Schwarzstern-Halsberge der Verteidigung;Ras de cou de protecteur en étoile sombre;ブラックスター・ディフェンダーチョーカー
42515;Black Star Choker of Slaying;Schwarzstern-Halsberge des Schlachtens;Ras de cou d'attaquant en étoile sombre;ブラックスター・アタッカーチョーカー
42516;Black Star Choker of Aiming;Schwarzstern-Halsberge des Zielens;Ras de cou de pisteur en étoile sombre;ブラックスター・レンジャーチョーカー
42517;Black Star Choker of Healing;Schwarzstern-Halsberge der Heilung;Ras de cou de soigneur en étoile sombre;ブラックスター・ヒーラーチョーカー
42518;Black Star Choker of Casting;Schwarzstern-Halsberge der Magie;Ras de cou d'incantateur en étoile sombre;ブラックスター・キャスターチョーカー
42519;Black Star Bracelet of Fending;Schwarzstern-Armreif der Verteidigung;Bracelet de protecteur en étoile sombre;ブラックスター・ディフェンダーブレスレット
42520;Black Star Bracelet of Slaying;Schwarzstern-Armreif des Schlachtens;Bracelet d'attaquant en étoile sombre;ブラックスター・アタッカーブレスレット
42521;Black Star Bracelet of Aiming;Schwarzstern-Armreif des Zielens;Bracelet de pisteur en étoile sombre;ブラックスター・レンジャーブレスレット
42522;Black Star Bracelet of Healing;Schwarzstern-Armreif der Heilung;Bracelet de soigneur en étoile sombre;ブラックスター・ヒーラーブレスレット
42523;Black Star Bracelet of Casting;Schwarzstern-Armreif der Magie;Bracelet d'incantateur en étoile sombre;ブラックスター・キャスターブレスレット
42524;Black Star Ring of Fending;Schwarzstern-Ring der Verteidigung;Bague de protecteur en étoile sombre;ブラックスター・ディフェンダーリング
42525;Black Star Ring of Slaying;Schwarzstern-Ring des Schlachtens;Bague d'attaquant en étoile sombre;ブラックスター・アタッカーリング
42526;Black Star Ring of Aiming;Schwarzstern-Ring des Zielens;Bague de pisteur en étoile sombre;ブラックスター・レンジャーリング
42527;Black Star Ring of Healing;Schwarzstern-Ring der Heilung;Bague de soigneur en étoile sombre;ブラックスター・ヒーラーリング
42528;Black Star Ring of Casting;Schwarzstern-Ring der Magie;Bague d'incantateur en étoile sombre;ブラックスター・キャスターリング
43200;Mountain Chromite Saw;Bergchromeisen-Säge;Scie en chromite d'Urqopacha;オルコクロマイト・ソー
43201;Mountain Chromite Cross-pein Hammer;Bergchromeisen-Kreuzschlaghammer;Marteau à panne croisée en chromite d'Urqopacha;オルコクロマイト・クロスペインハンマー
43202;Mountain Chromite Raising Hammer;Bergchromeisen-Schlichthammer;Marteau de batteur en chromite d'Urqopacha;オルコクロマイト・レイジングハンマー
43203;Mountain Chromite Lapidary Hammer;Bergchromeisen-Juwelierhammer;Marteau de lapidaire en chromite d'Urqopacha;オルコクロマイト・ラピダリーハンマー
43204;Mountain Chromite Creasing Knife;Bergchromeisen-Rundmesser;Couteau de tanneur en chromite d'Urqopacha;オルコクロマイト・レザーワーカーナイフ
43205;Lar Needle;Lar-Nadel;Aiguille en lar;ラァー・ニードル
43206;Mountain Chromite Alembic;Bergchromeisen-Destillierkolben;Alambic en chromite d'Urqopacha;オルコクロマイト・アレンビック
43207;Mountain Chromite Frypan;Bergchromeisen-Bratpfanne;Poêle à frire en chromite d'Urqopacha;オルコクロマイト・フライパン
43208;Mountain Chromite Pickaxe;Bergchromeisen-Spitzhacke;Pioche en chromite d'Urqopacha;オルコクロマイト・ピック
5695;Gatherer's Grasp Materia II;Sammlersinn-Materia II;Matéria du rendement II;器識のマテリラ
5696;Gatherer's Grasp Materia III;Sammlersinn-Materia III;Matéria du rendement III;器識のマテリダ
5697;Gatherer's Grasp Materia IV;Sammlersinn-Materia IV;Matéria du rendement IV;器識のマテリガ
5698;Gatherer's Grasp Materia V;Sammlersinn-Materia V;Matéria du rendement V;器識のマテリジャ
5699;Craftsman's Competence Materia I;Facharbeiter-Materia I;Matéria de l'art physique I;名匠のマテリア
5700;Craftsman's Competence Materia II;Facharbeiter-Materia II;Matéria de l'art physique II;名匠のマテリラ
5701;Craftsman's Competence Materia III;Facharbeiter-Materia III;Matéria de l'art physique III;名匠のマテリダ
5702;Craftsman's Competence Materia IV;Facharbeiter-Materia IV;Matéria de l'art physique IV;名匠のマテリガ
5703;Craftsman's Competence Materia V;Facharbeiter-Materia V;Matéria de l'art physique V;名匠のマテリジャ
5704;Craftsman's Cunning Materia I;Fachwissen-Materia I;Matéria de l'art magique I;魔匠のマテリア
5705;Craftsman's Cunning Materia II;Fachwissen-Materia II;Matéria de l'art magique II;魔匠のマテリラ
5706;Craftsman's Cunning Materia III;Fachwissen-Materia III;Matéria de l'art magique III;魔匠のマテリダ
5707;Craftsman's Cunning Materia IV;Fachwissen-Materia IV;Matéria de l'art magique IV;魔匠のマテリガ
5708;Craftsman's Cunning Materia V;Fachwissen-Materia V;Matéria de l'art magique V;魔匠のマテリジャ
5709;Craftsman's Command Materia I;Fachkenntnis-Materia I;Matéria du contrôle I;巨匠のマテリア
5710;Craftsman's Command Materia II;Fachkenntnis-Materia II;Matéria du contrôle II;巨匠のマテリラ
5711;Craftsman's Command Materia III;Fachkenntnis-Materia III;Matéria du contrôle III;巨匠のマテリダ
5712;Craftsman's Command Materia IV;Fachkenntnis-Materia IV;Matéria du contrôle IV;巨匠のマテリガ
5713;Craftsman's Command Materia V;Fachkenntnis-Materia V;Matéria du contrôle V;巨匠のマテリジャ
5714;Quickarm Materia I;Kampf-Materia I;Matéria de la vivacité I;戦技のマテリア
5715;Quickarm Materia II;Kampf-Materia II;Matéria de la vivacité II;戦技のマテリラ
5716;Quickarm Materia III;Kampf-Materia III;Matéria de la vivacité III;戦技のマテリダ
5717;Quickarm Materia IV;Kampf-Materia IV;Matéria de la vivacité IV;戦技のマテリガ
5718;Quickarm Materia V;Kampf-Materia V;Matéria de la vivacité V;戦技のマテリジャ
5719;Quicktongue Materia I;Zauber-Materia I;Matéria de la célérité I;詠唱のマテリア
5720;Quicktongue Materia II;Zauber-Materia II;Matéria de la célérité II;詠唱のマテリラ
5721;Quicktongue Materia III;Zauber-Materia III;Matéria de la célérité III;詠唱のマテリダ
5722;Quicktongue Materia IV;Zauber-Materia IV;Matéria de la célérité IV;詠唱のマテリガ
5723;Quicktongue Materia V;Zauber-Materia V;Matéria de la célérité V;詠唱のマテリジャ
5728;Terebinth;Terebinthe-Öl;Térébenthine;テレビン油
5729;Snow White Dye;Schneeweißer Farbstoff;Teinture blanc neige;カララント:スノウホワイト
5730;Ash Grey Dye;Aschgrauer Farbstoff;Teinture gris cendre;カララント:アッシュグレイ
13761;Fossilized Dragon Bone;Versteinerter Drachenknochen;Os de dragon fossilisé;古竜骨片
13762;Periwinkle;Immergrün;Pervenche;ペリウィンクル
13763;Cloud Mushroom;Wolkenpilz;Cèpe des nuages;クラウドマッシュルーム
13764;Wind Widow;Windwitwe;Veuve des vents;スカイウィドー
13765;Old World Fig Seeds;Sharlayanische Feigensamen;Graines de figuier du vieux continent;オールドワールドフィグの種
13766;Chive Seeds;Schnittlauchsamen;Graines de ciboulette;チャイブの種
13767;Pearl Sprout Seeds;Kohlsprösschen-Samen;Graines de chou-bourgeon;プチキャベツの種
13768;Coerthan Tea Seeds;Coerthische Teesamen;Graines de théier du Coerthas;クルザス茶樹の種
13769;Falconer's Bottoms;Falknerhose;Bas-de-corps de fauconnier;ファルコナーボトム
13770;Falconer's Boots;Falknerstiefel;Bottes de fauconnier;ファルコナーブーツ
13771;Dragonskin Bottoms;Drachenleder-Hose;Bas-de-corps en cuir de dragon;ドラゴンレザーボトム
13772;Dragonskin Boots;Drachenleder-Stiefel;Bottes en cuir de dragon;ドラゴンレザーブーツ
13775;The Emperor's New Fists;Des Kaisers neue Fäuste;Nouveaux poings de l'Empereur;エンペラーズ・ニューフィスト
13790;Replica Allagan Blade;Allagische Klinge (Replik);Réplique de lame allagoise;レプリカ・アラガンブレード
13791;Replica Allagan Baghnakhs;Allagische Baghnakhs (Replik);Répliques de baghnakhs allagois;レプリカ・アラガンバグナウ
13792;Replica Allagan Battleaxe;Allagische Kriegsaxt (Replik);Réplique de hache de combat allagoise;レプリカ・アラガンバトルアクス
33245;Small Forge's Walls;Kleine Schmiede-Wand;Mur de maisonnette de la forge;フォージ・コテージウォール
33246;Medium Forge's Walls;Mittelgroße Schmiede-Wand;Mur de pavillon de la forge;フォージ・ハウスウォール
33247;Large Forge's Walls;Große Schmiede-Wand;Mur de villa de la forge;フォージ・レジデンスウォール
33248;Storm Blue Interior Wall;Sturmblaue Tapete;Revêtement mural bleu tempête;ストームブルー・インナーウォール
33249;Cream Yellow Carpet;Beiger Raufaserteppich;Moquette jaune crème;クリームイエローカーペット
33250;Cloud Acorn Chandelier;Eichelleuchter;Lustre gland-des-nuages;クラウドエーコン・シャンデリア
33253;Diamond Weapon Bust;Diamant-Waffenbüste;Buste Arme Diamant;ダイヤウェポン・ディスプレイ
33257;Stuffed Peerifool;Peeriefool-Puppe;Peeriefool en peluche;ピーリフールのぬいぐるみ
33258;Eastern Indoor Pond;Fernöstlicher Innenteich;Bassin d'intérieur oriental;イースタンインドアポンド
33259;Grocery Counter Cart;Büfett auf Rädern;Comptoir charriot;グロサリーカートカウンター
33260;Azim Steppe Phasmascape;Magitek-Simulation der Azim-Steppe;Paysage magique: Steppe d'Azim;マジックランドスケープ:アジムステップ
33261;Blue Moon Phasmascape;Magitek-Simulation des Vollmonds;Paysage magique: pleine lune;マジックランドスケープ:フルムーン
33262;Stuffed Android Units;Androiden-Puppenset;Peluches d'androïdes;アンドロイドのぬいぐるみ
33263;Wooden Reel Table;Spulentisch;Table touret;ドラムテーブル
33264;Violin Showcase;Geigenschrank;Vitrine de violons;ヴァイオリンショーケース
33266;Pub Signboard;Kneipenstandtafel;Tableau d'informations: taverne;スタンディングサインボード:パブ
33267;Windowed Partition;Fenster-Raumteiler;Cloison à fenêtre;ウィンドウパーティション
33268;Hingan Windowed Partition;Rundfenster-Raumteiler;Cloison à fenêtre ronde;円窓付衝立
33269;Mushroom Lamp;Leuchtpilzlampe;Lampe champignon lumineux;ルミナスマッシュルームランプ
33270;Sealed Letter;Ungeöffneter Brief;Lettre encore scellée;未開封の手紙
33271;Wooden Spiral Staircase;Wendeltreppe;Escalier en colimaçon;スパイラルウッドステップ
33272;Approved Ishgardian Lunch;Ishgarder Lunch;Déjeuner ishgardais;イシュガルディアン・ランチセット
33273;Country Dining Set;Karo-Esstischgarnitur;Table à carreaux et chaises;チェッククロス・ダイニングセット
33274;Akadaemia Prospectuses;Akadaemia-Infobroschüre;Brochures de l'académie;アカデミアの案内冊子
33275;Icebox;Permafrost-Kühlschrank;Glacière;アイスボックス
33276;Red Brick Counter;Ziegeltheke;Comptoir en brique;ブリックカウンター
33277;Necrologos Transcription;Wahre Lehre der Leere;Exemplaire du “Véritable Nécrologos”;真ネクロロゴス写本
33278;Hand-poured Coffee;Tasse Filterkaffee;Tasse de café filtre;ドリップコーヒー
33279;Back Bar;Barregal;Étagère de bar;バックバー
33280;Pixie Apple Basket;Pixie-Apfelkorb;Panier de pommes pixies;ピクシーアップルバスケット
33281;Philosopher's Stone Table;Philosophen-Rundtisch;Table ronde du philosophe;ピロソポス・ラウンドテーブル
33282;Crystarium Wardrobe;Crystarium-Kleiderschrank;Penderie de Cristarium;クリスタリウム・ワードローブ
33283;Low Bookshelf;Niedriger Bücherschrank;Mini-bibliothèque;ハーフブックシェルフ
33284;Qiqirn Shelf;Qiqirn-Regal;Étagère qiqirn;キキルンシェルフ
33285;Mogbureau;Mogry-Sekretär;Bureau mog;モーグリビューロー
33286;Bar Rack;Gläserregal;Porte-verres;グラスハンガー
33287;Portrait of Gestahl;Portrait des Gestahl-Schoßhundes;Portrait de Gestahl;ガストラの肖像画
33291;Goobbue Wall Chronometer;Goobbue-Wanduhr;Horloge murale goobbue;グゥーブー・ウォールクロノメーター
33292;Armor Hanger;Büstenkleiderhänger;Porte-armure;アーマーハンガー
33293;Mounted Dinosaur Skull;Dinosaurierschädel;Crâne de tyrannosaure;古代獣の頭骨
33294;Plot of Hydrangeas;Hortensienstrauch;Parterre d'hortensias;ハイドレインジャガーデン
33295;Glade Gazebo;Wald-Pavillon;Kiosque de jardin sombrelinçois;シュラウド・ガゼボ
33296;Garden Tool Shelf;Gartenregal;Rangement à outils de jardin;ガーデンツールシェルフ
33297;Eastern Wisteria;Fernöstlicher Glyzinienbaum;Glycine orientale;イースタン・ウィステリアツリー
33299;Forging Bench;Schmiedewerkbank;Établi de forge;フォージワークベンチ
33300;Garden Anvil;Gartenamboss;Enclume de forgeron;ガーデンアンビル
33301;Materiel Table;Trainingstisch;Table d'avant-poste;アウトポストテーブル
33302;Fête Party Balloons;Bunte Fête-Ballons;Ballons de feste;フェトゥ・パーティーバルーン
33303;Fête Skyrise Balloon;Fête-Himmelsgleiter;Baudruche azurée;フェトゥ・スカイライズバルーン
33306;Moth Orchid Seeds;Mondorchideen-Setzling;Graines d'orchidées papillons;胡蝶蘭の苗
33307;Red Moth Orchids;Rote Mondorchideen;Orchidées papillons rouges;胡蝶蘭:紅
33308;Blue Moth Orchids;Blaue Mondorchideen;Orchidées papillons bleues;胡蝶蘭:蒼
33309;Yellow Moth Orchids;Gelbe Mondorchideen;Orchidées papillons jaunes;胡蝶蘭:黄
33310;Green Moth Orchids;Grüne Mondorchideen;Orchidées papillons vertes;胡蝶蘭:翠
33311;Orange Moth Orchids;Orangefarbene Mondorchideen;Orchidées papillons orange;胡蝶蘭:橙
33312;Purple Moth Orchids;Violette Mondorchideen;Orchidées papillons violettes;胡蝶蘭:紫
33313;White Moth Orchids;Weiße Mondorchideen;Orchidées papillons blanches;胡蝶蘭:白
33314;Black Moth Orchids;Schwarze Mondorchideen;Orchidées papillons noires;胡蝶蘭:黒
33315;Rainbow Moth Orchids;Bunte Mondorchideen;Orchidées papillons multicolores;胡蝶蘭:彩
33316;Aster Trivi;Aster Trivi;Aster Trivi;アスタートリヴィ
33317;Python Discus;Pythonscheibe;Discus python;パイソンディスカス
33318;Steel Razor;Stahlklinge;Rasoir-d'argent;スチールレイザーフィッシュ
33319;Shadeshifter;Schattenwandler;Poulpe ombromorphe;シャドウシフター
33320;Nabaath Saw;Nabaath-Säge;Poisson tigre des Nabaath;ナバースソー
33321;Dammroen Herring;Dammroen-Hering;Hareng de Dammroen;ダメルンズチェリー
33322;Celestial;Himmelsbetrachter;Galactoscope;頂天眼
33323;Deephaunt;Äonenschwärze;Hanteur des abysses;底闇魚
33324;Golden Pipira;Güldener Pipira;Pipira doré;ゴールデンピピラ
33325;Mora Tecta;Mora Tecta;Mola Tecta;モラ・テクタ
33326;Maru Crab;Marukrabbe;Crabe Maru;マルヒルスタ
33597;Byakko's Enspirited Stone Sword;Belebtes Byakko-Steinschwert;Épée de pierre de Byakko flamboyante;白虎石剣【輝】
33598;Byakko's Enspirited Fists;Belebte Byakko-Fäuste;Poings de Byakko flamboyants;白虎闘手甲【輝】
33599;Byakko's Enspirited Greataxe;Belebte Byakko-Kriegsaxt;Grande hache de Byakko flamboyante;白虎大斧【輝】
33600;Byakko's Enspirited Lance;Belebte Byakko-Lanze;Lance de Byakko flamboyante;白虎長槍【輝】
33601;Byakko's Enspirited Lutebow;Belebter Byakko-Lautenbogen;Arc-luth de Byakko flamboyant;白虎琵琶弓【輝】
33602;Byakko's Enspirited Handscythes;Belebte Byakko-Handsensen;Faucilles de Byakko flamboyantes;白虎忍鎌【輝】
33603;Byakko's Enspirited Greatsword;Belebtes Byakko-Großschwert;Grande épée de Byakko flamboyante;白虎斬馬刀【輝】
33604;Byakko's Enspirited Revolver;Belebter Byakko-Revolver;Revolver de Byakko flamboyant;白虎短銃【輝】
33605;Byakko's Enspirited Cane;Belebter Byakko-Stock;Canne de Byakko flamboyante;白虎錫杖【輝】
